complete,url,id,school,sector,type,state,students,year_range,location,website,profile_year,icsea_value,icsea_percentile,icsea_quartile_1,icsea_quartile_2,icsea_quartile_3,icsea_quartile_4,results_year,year_3_reading,year_3_reading_color,year_3_writing,year_3_writing_color,year_3_spelling,year_3_spelling_color,year_3_grammar,year_3_grammar_color,year_3_numeracy,year_3_numeracy_color,year_5_reading,year_5_reading_color,year_5_writing,year_5_writing_color,year_5_spelling,year_5_spelling_color,year_5_grammar,year_5_grammar_color,year_5_numeracy,year_5_numeracy_color,year_7_reading,year_7_reading_color,year_7_writing,year_7_writing_color,year_7_spelling,year_7_spelling_color,year_7_grammar,year_7_grammar_color,year_7_numeracy,year_7_numeracy_color,year_9_reading,year_9_reading_color,year_9_writing,year_9_writing_color,year_9_spelling,year_9_spelling_color,year_9_grammar,year_9_grammar_color,year_9_numeracy,year_9_numeracy_color,naplan_participation,attendance_year,attendance_rate,high_attendance_rate
,https://www.myschool.edu.au/school/43430,43430,St Therese Catholic Primary School,Non-government,Primary,"Mascot, NSW",610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43443,43443,St Therese Catholic Primary School,Non-government,Primary,"Padstow, NSW",210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43357,43357,St Therese Catholic Primary School,Non-government,Primary,"Mangerton, NSW",356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43434,43434,St Therese Catholic Primary School,Non-government,Primary,"Miller, NSW",317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/49736,49736,St Therese School,Non-government,Primary,"Colonel Light Gardens, SA",182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/46080,46080,St Therese School,Non-government,Primary,"Torquay, VIC",313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43394,43394,St Therese&#39;s Catholic Primary School,Non-government,Primary,"Denistone, NSW",125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47813,47813,St Therese&#39;s Catholic Primary School,Non-government,Primary,"Monto, QLD",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43418,43418,St Therese&#39;s Catholic Primary School,Non-government,Primary,"Lakemba, NSW",179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/40024,40024,St Therese&#39;s Catholic School,Non-government,Primary,"Moonah, TAS",207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/40378,40378,St Therese&#39;s Community Parish School,Non-government,Primary,"Wilcannia, NSW",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43282,43282,St Therese&#39;s Primary School,Non-government,Primary,"New Lambton, NSW",589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/45804,45804,St Therese&#39;s School,Non-government,Primary,"Essendon, VIC",531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47847,47847,St Therese&#39;s School,Non-government,Primary,"Bentley Park, QLD",569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/45911,45911,St Therese&#39;s School,Non-government,Primary,"Kennington, VIC",457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/46088,46088,St Therese&#39;s School,Non-government,Primary,"Cranbourne, VIC",260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43332,43332,St Thomas Aquinas Catholic Primary School,Non-government,Primary,"Bowral, NSW",257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/46346,46346,St Thomas Aquinas College,Non-government,Combined,"Tynong, VIC",222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/49978,49978,St Thomas Aquinas Primary School,Non-government,Primary,"Charnwood, ACT",355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43199,43199,St Thomas Aquinas Primary School,Non-government,Primary,"Springwood, NSW",362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/45890,45890,St Thomas Aquinas School,Non-government,Primary,"Norlane, VIC",153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/49001,49001,St Thomas More Catholic Primary School,Non-government,Primary,"Margaret River, WA",163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43352,43352,St Thomas More Catholic Primary School,Non-government,Primary,"Campbelltown, NSW",339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47885,47885,St Thomas More College,Non-government,Secondary,"Sunnybank, QLD",1139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47910,47910,St Thomas More Primary School,Non-government,Primary,"Sunshine Beach, QLD",592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/49741,49741,St Thomas More School,Non-government,Primary,"Elizabeth Park, SA",248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/46046,46046,St Thomas More School,Non-government,Primary,"Alfredton, VIC",430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43380,43380,St Thomas More&#39;s Catholic Primary School Brighton Le Sands,Non-government,Primary,"Brighton-Le-Sands, NSW",197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/40041,40041,St Thomas More&#39;s Catholic School,Non-government,Primary,"Newstead, TAS",313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47789,47789,St Thomas More&#39;s Primary School,Non-government,Primary,"Toowoomba, QLD",357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/49979,49979,St Thomas More&#39;s Primary School,Non-government,Primary,"Campbell, ACT",164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/45952,45952,St Thomas More&#39;s School,Non-government,Primary,"Belgrave, VIC",102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/45975,45975,St Thomas More&#39;s School,Non-government,Primary,"Hadfield, VIC",389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/46057,46057,St Thomas More&#39;s School,Non-government,Primary,"Mount Eliza, VIC",289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/46103,46103,St Thomas Primary School,Non-government,Primary,"Drysdale, VIC",427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/50690,50690,St Thomas the Apostle Catholic Primary School,Non-government,Primary,"Cranbourne East, VIC",732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/49980,49980,St Thomas the Apostle Primary School,Non-government,Primary,"Kambah, ACT",303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/45887,45887,St Thomas the Apostle School,Non-government,Primary,"Blackburn, VIC",206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/46040,46040,St Thomas the Apostle School,Non-government,Primary,"Greensborough, VIC",264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43262,43262,St Thomas&#39; Catholic Primary School,Non-government,Primary,"Willoughby, NSW",332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/48882,48882,St Thomas&#39; Primary School,Non-government,Primary,"Claremont, WA",187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47848,47848,St Thomas&#39; School,Non-government,Primary,"Mareeba, QLD",427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/49745,49745,St Thomas&#39; School,Non-government,Primary,"Goodwood, SA",303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47737,47737,St Thomas&#39; School,Non-government,Primary,"Camp Hill, QLD",329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/46004,46004,St Thomas&#39; School,Non-government,Primary,"Sale, VIC",285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/45756,45756,St Thomas&#39; School,Non-government,Primary,"Terang, VIC",120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/45986,45986,St Timothy&#39;s School,Non-government,Primary,"Vermont, VIC",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43476,43476,St Ursula&#39;s College,Non-government,Secondary,"Kingsgrove, NSW",1098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47906,47906,St Ursula&#39;s College,Non-government,Secondary,"Yeppoon, QLD",582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47899,47899,St Ursula&#39;s College,Non-government,Secondary,"Toowoomba, QLD",405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/45852,45852,St Vincent de Paul&#39;s School,Non-government,Primary,"Strathmore, VIC",431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/45923,45923,St Vincent de Paul&#39;s School,Non-government,Primary,"Morwell, VIC",208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43674,43674,St Vincent&#39;s College,Non-government,Secondary,"Potts Point, NSW",743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43363,43363,St Vincent&#39;s College Ashfield,Non-government,Combined,"Ashfield, NSW",1061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/49981,49981,St Vincent&#39;s Primary School,Non-government,Primary,"Aranda, ACT",181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47760,47760,St Vincent&#39;s Primary School,Non-government,Primary,"Clear Island Waters, QLD",795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/48918,48918,St Vincent&#39;s School,Non-government,Primary,"Parmelia, WA",405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/40245,40245,St Virgil&#39;s College,Non-government,Combined,"Austins Ferry, TAS",812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47739,47739,St William&#39;s Primary School,Non-government,Primary,"Keperra, QLD",490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43633,43633,St Xavier&#39;s Primary School,Non-government,Primary,"Gunnedah, NSW",386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/46991,46991,Stafford Heights State School,Government,Primary,"Stafford Heights, QLD",286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/46739,46739,Stafford State School,Government,Primary,"Stafford, QLD",275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/40843,40843,Staines Memorial College,Non-government,Combined,"Redbank Plains, QLD",673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/40543,40543,Stanford Merthyr Infants School,Government,Primary,"Stanford Merthyr, NSW",46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/44677,44677,Stanhope Primary School,Government,Primary,"Stanhope, VIC",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/40216,40216,Stanley Primary School,Government,Primary,"Stanley, TAS",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/41145,41145,Stanmore Public School,Government,Primary,"Stanmore, NSW",553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/49308,49308,Stansbury Primary School,Government,Primary,"Stansbury, SA",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47457,47457,Stanthorpe State High School,Government,Secondary,"Stanthorpe, QLD",542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/46499,46499,Stanthorpe State School,Government,Primary,"Stanthorpe, QLD",284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/42811,42811,Stanwell Park Public School,Government,Primary,"Stanwell Park, NSW",157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/46496,46496,Stanwell State School,Government,Primary,"Stanwell, QLD",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/40026,40026,Star of the Sea Catholic College,Non-government,Combined,"George Town, TAS",167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47793,47793,Star of the Sea Catholic Primary School,Non-government,Primary,"Gladstone, QLD",340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47759,47759,Star of the Sea Catholic School,Non-government,Primary,"Torquay, QLD",348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/45675,45675,Star of the Sea College,Non-government,Secondary,"Brighton, VIC",1189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/48960,48960,Star of the Sea Primary School,Non-government,Primary,"Rockingham, WA",642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47931,47931,Star of the Sea Primary School,Non-government,Primary,"Cleveland, QLD",163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/52939,52939,Star of the Sea School,Non-government,Primary,"Merrimac, QLD",174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/49718,49718,Star of the Sea School,Non-government,Primary,"Henley Beach, SA",558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/45336,45336,Staughton College,Government,Secondary,"Melton South, VIC",1518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/44098,44098,Stawell Primary School,Government,Primary,"Stawell, VIC",260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/45511,45511,Stawell Secondary College,Government,Secondary,"Stawell, VIC",315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/44922,44922,Stawell West Primary School,Government,Primary,"Stawell, VIC",92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/46118,46118,Stella Maris Catholic Primary School,Non-government,Primary,"Point Cook, VIC",744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43353,43353,Stella Maris Catholic Primary School,Non-government,Primary,"Shellharbour, NSW",404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/40027,40027,Stella Maris Catholic School,Non-government,Primary,"Burnie, TAS",378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/43677,43677,Stella Maris College,Non-government,Secondary,"Manly, NSW",1012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/49770,49770,Stella Maris Parish School,Non-government,Primary,"Seacombe Gardens, SA",433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47763,47763,Stella Maris School,Non-government,Primary,"Maroochydore, QLD",742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/45910,45910,Stella Maris School,Non-government,Primary,"Beaumaris, VIC",174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/44990,44990,Stevensville Primary School,Government,Primary,"St Albans, VIC",201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/40739,40739,Stewart House School,Government,Special,"Curl Curl, NSW",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/49309,49309,Stirling East Primary School,Government,Primary,"Stirling, SA",521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/49651,49651,Stirling North Primary School,Government,Primary,"Stirling North, SA",305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/50119,50119,Stirling School,Government,Combined,"Wilora, NT",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/42622,42622,Stockinbingal Public School,Government,Primary,"Stockinbingal, NSW",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/41967,41967,Stockton Public School,Government,Primary,"Stockton, NSW",240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/42290,42290,Stokers Siding Public School,Government,Primary,"Stokers Siding, NSW",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/46951,46951,Stonehenge State School,Government,Primary,"Stonehenge, QLD",19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/50313,50313,Stott&#39;s Colleges,Non-government,Secondary,"Melbourne, VIC",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/49514,49514,Stradbroke School,Government,Primary,"Rostrevor, SA",714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/40228,40228,Strahan Primary School,Government,Primary,"Strahan, TAS",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/44109,44109,Stratford Primary School,Government,Primary,"Stratford, VIC",89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/42291,42291,Stratford Public School,Government,Primary,"Stratford, NSW",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/45242,45242,Strathaird Primary School,Government,Primary,"Narre Warren South, VIC",770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/46192,46192,Strathcona Baptist Girls&#39; Grammar,Non-government,Combined,"Canterbury, VIC",792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/42292,42292,Stratheden Public School,Government,Primary,"Stratheden, NSW",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/44683,44683,Strathewen Primary School,Government,Primary,"Strathewen, VIC",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/41556,41556,Strathfield Girls High School,Government,Secondary,"Strathfield, NSW",1096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/41419,41419,Strathfield North Public School,Government,Primary,"North Strathfield, NSW",534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/41570,41570,Strathfield South High School,Government,Secondary,"Enfield, NSW",539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/41420,41420,Strathfield South Public School,Government,Primary,"Strathfield, NSW",504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/44231,44231,Strathfieldsaye Primary School,Government,Primary,"Strathfieldsaye, VIC",535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/44510,44510,Strathmerton Primary School,Government,Primary,"Strathmerton, VIC",73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/44860,44860,Strathmore North Primary School,Government,Primary,"Strathmore, VIC",639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/44765,44765,Strathmore Primary School,Government,Primary,"Strathmore, VIC",302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/45469,45469,Strathmore Secondary College,Government,Secondary,"Strathmore, VIC",1942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47079,47079,Strathpine State School,Government,Primary,"Strathpine, QLD",395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/47325,47325,Strathpine West State School,Government,Primary,"Strathpine, QLD",415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/53062,53062,Strathtulloh Primary School,Government,Primary,"Strathtulloh, VIC",1217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,https://www.myschool.edu.au/school/49430,49430,Streaky Bay Area School,Government,Combined,"Streaky Bay, SA",278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
